# Filename: 2nd-1/vasprun.xml, Snapshot: 1, E_pot (eV): -111.0355218
      0.0188972       0.0000000       0.0000000      -2.05087912E-03 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -7.78817416E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.12520957E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.79727126E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.12520957E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.79727126E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -6.17944842E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       6.03550243E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       8.49996977E-05 -3.19876689E-04 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       8.46119264E-05  3.16734459E-04 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       8.49996977E-05  3.19876689E-04 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       8.46119264E-05 -3.16734459E-04 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.15670189E-06 -3.95518926E-05 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.06607931E-06  3.93181408E-05 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.15670189E-06  3.95518926E-05 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.06607931E-06 -3.93181408E-05 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       8.49996977E-05 -0.00000000E+00 -3.19876689E-04
      0.0000000       0.0000000       0.0000000       8.46119264E-05 -0.00000000E+00  3.16734459E-04
      0.0000000       0.0000000       0.0000000      -1.15670189E-06 -0.00000000E+00 -3.95518926E-05
      0.0000000       0.0000000       0.0000000      -1.06607931E-06 -0.00000000E+00  3.93181408E-05
      0.0000000       0.0000000       0.0000000       8.49996977E-05 -0.00000000E+00  3.19876689E-04
      0.0000000       0.0000000       0.0000000       8.46119264E-05 -0.00000000E+00 -3.16734459E-04
      0.0000000       0.0000000       0.0000000      -1.15670189E-06 -0.00000000E+00  3.95518926E-05
      0.0000000       0.0000000       0.0000000      -1.06607931E-06 -0.00000000E+00 -3.93181408E-05
      0.0000000       0.0000000       0.0000000       6.55330350E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       6.03776216E-04 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.16230260E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.13044857E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.16230260E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.13044857E-05 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -8.40106281E-08 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.03457533E-07 -0.00000000E+00 -0.00000000E+00
      0.0000000       0.0000000       0.0000000       4.60343238E-05 -2.78479675E-07 -2.78479675E-07
      0.0000000       0.0000000       0.0000000      -4.06689228E-05 -8.32327519E-08 -8.32327519E-08
      0.0000000       0.0000000       0.0000000       4.60343238E-05  2.78479675E-07 -2.78479675E-07
      0.0000000       0.0000000       0.0000000      -4.06689228E-05  8.32327519E-08 -8.32327519E-08
      0.0000000       0.0000000       0.0000000       4.60343238E-05 -2.78479675E-07  2.78479675E-07
      0.0000000       0.0000000       0.0000000      -4.06689228E-05 -8.32327519E-08  8.32327519E-08
      0.0000000       0.0000000       0.0000000       4.60343238E-05  2.78479675E-07  2.78479675E-07
      0.0000000       0.0000000       0.0000000      -4.06689228E-05  8.32327519E-08  8.32327519E-08
# Filename: 2nd-2/vasprun.xml, Snapshot: 1, E_pot (eV): -111.03575343
      0.0000000       0.0188972       0.0000000       0.00000000E+00 -2.48406203E-04  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00 -9.24700316E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00  1.82489753E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00  1.82404187E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00 -8.32949820E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00 -1.67048911E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00  1.54867370E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00  2.00419799E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -7.33685040E-05  8.45714768E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       7.33685040E-05  8.45714768E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       7.42918430E-05  8.50300348E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -7.42918430E-05  8.50300348E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.65640701E-06 -1.15592401E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       3.65640701E-06 -1.15592401E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       3.66224108E-06 -1.08785985E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.66224108E-06 -1.08785985E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.82411966E-07 -1.56419233E-05  8.79000090E-08
      0.0000000       0.0000000       0.0000000       1.82411966E-07 -1.56419233E-05  8.79000090E-08
      0.0000000       0.0000000       0.0000000      -3.88938093E-09  8.35633493E-06  5.25066426E-08
      0.0000000       0.0000000       0.0000000       3.88938093E-09  8.35633493E-06  5.25066426E-08
      0.0000000       0.0000000       0.0000000      -1.82411966E-07 -1.56419233E-05 -8.79000090E-08
      0.0000000       0.0000000       0.0000000       1.82411966E-07 -1.56419233E-05 -8.79000090E-08
      0.0000000       0.0000000       0.0000000      -3.88938093E-09  8.35633493E-06 -5.25066426E-08
      0.0000000       0.0000000       0.0000000       3.88938093E-09  8.35633493E-06 -5.25066426E-08
      0.0000000       0.0000000       0.0000000      -2.18855465E-06 -3.37637159E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       2.18855465E-06 -3.37637159E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.88938093E-09 -5.32024528E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       3.88938093E-09 -5.32024528E-05  0.00000000E+00
      0.0000000       0.0000000       0.0000000       2.72256665E-09  5.20282487E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -2.72256665E-09  5.20282487E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.81159331E-08 -6.20161789E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       3.81159331E-08 -6.20161789E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000       0.00000000E+00  1.97277180E-05  6.73601883E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  6.11410682E-07 -5.85896343E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  2.10166588E-05 -8.17197827E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  6.58861130E-07  5.83834971E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  1.97277180E-05 -6.73601883E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  6.11410682E-07  5.85896343E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  2.10166588E-05  8.17197827E-06
      0.0000000       0.0000000       0.0000000       0.00000000E+00  6.58861130E-07 -5.83834971E-06
# Filename: 2nd-3/vasprun.xml, Snapshot: 1, E_pot (eV): -111.03557175
      0.0000000       0.0000000       0.0000000       6.05068658E-04 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       6.53983068E-04 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.12208640E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.18225512E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.12208640E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.18225512E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -2.64866841E-07 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.20570809E-08 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.38547274E-05  1.43790413E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -5.31145528E-05  1.67243380E-07  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.38547274E-05 -1.43790413E-06  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -5.31145528E-05 -1.67243380E-07  0.00000000E+00
      0.0000000       0.0000000       0.0000000       5.20788107E-06 -1.68021256E-07  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -6.16972497E-06  8.94557614E-09  0.00000000E+00
      0.0000000       0.0000000       0.0000000       5.20788107E-06  1.68021256E-07  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -6.16972497E-06 -8.94557614E-09  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -3.38547274E-05 -0.00000000E+00  1.43790413E-06
      0.0000000       0.0000000       0.0000000      -5.31145528E-05 -0.00000000E+00  1.67243380E-07
      0.0000000       0.0000000       0.0000000       5.20788107E-06 -0.00000000E+00 -1.68021256E-07
      0.0000000       0.0000000       0.0000000      -6.16972497E-06 -0.00000000E+00  8.94557614E-09
      0.0000000       0.0000000       0.0000000      -3.38547274E-05 -0.00000000E+00 -1.43790413E-06
      0.0000000       0.0000000       0.0000000      -5.31145528E-05 -0.00000000E+00 -1.67243380E-07
      0.0000000       0.0000000       0.0000000       5.20788107E-06 -0.00000000E+00  1.68021256E-07
      0.0000000       0.0000000       0.0000000      -6.16972497E-06 -0.00000000E+00 -8.94557614E-09
      0.0188972       0.0000000       0.0000000      -1.66312846E-03 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       6.42150404E-04 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       2.83687556E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.65185897E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       2.83687556E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.65185897E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000      -1.36093328E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       1.36563943E-05 -0.00000000E+00  0.00000000E+00
      0.0000000       0.0000000       0.0000000       5.60226429E-06  3.63913816E-05  3.63913816E-05
      0.0000000       0.0000000       0.0000000       5.42101914E-06 -3.67149781E-05 -3.67149781E-05
      0.0000000       0.0000000       0.0000000       5.60226429E-06 -3.63913816E-05  3.63913816E-05
      0.0000000       0.0000000       0.0000000       5.42101914E-06  3.67149781E-05 -3.67149781E-05
      0.0000000       0.0000000       0.0000000       5.60226429E-06  3.63913816E-05 -3.63913816E-05
      0.0000000       0.0000000       0.0000000       5.42101914E-06 -3.67149781E-05  3.67149781E-05
      0.0000000       0.0000000       0.0000000       5.60226429E-06 -3.63913816E-05 -3.63913816E-05
      0.0000000       0.0000000       0.0000000       5.42101914E-06  3.67149781E-05  3.67149781E-05
